"date","convenience_store","store","county_number","county","category","category_name","vendor_no","vendor","item","description","pack","liter_size","state_btl_cost","btl_price","bottle_qty","total"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1011300","TENNESSEE WHISKIES","85","Brown-Forman Corporation",26827,"Jack Daniels Old #7 Black Lbl",12,1000,"$17.90","$26.85",12,"322.20"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1011300","TENNESSEE WHISKIES","85","Brown-Forman Corporation",26828,"Jack Daniels Old #7 Black Lbl",6,1750,"$28.69","$43.04",6,"258.24"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1011500","STRAIGHT RYE WHISKIES","260","Diageo Americas",27025,"Bulleit 95 Rye",12,750,"$16.50","$24.75",6,"148.50"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1011500","STRAIGHT RYE WHISKIES","65","Jim Beam Brands",27056,"Jim Beam Rye",12,750,"$11.03","$16.55",2,"33.10"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1081600","WHISKEY LIQUEUR","259","Heaven Hill Distilleries Inc.",27453,"Cinerator Mini",12,500,"$4.25","$6.38",1,"6.38"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1011100","BLENDED WHISKIES","260","Diageo Americas",27554,"Seagrams Seven Crown Dark Honey",12,750,"$8.18","$12.27",2,"24.54"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1011200","STRAIGHT BOURBON WHISKIES","65","Jim Beam Brands",27604,"Knob Creek Smoked Maple",6,750,"$20.47","$30.71",2,"61.42"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1011100","BLENDED WHISKIES","65","Jim Beam Brands",27680,"Jim Beam Kentucky Fire Mini",12,500,"$3.30","$4.95",1,"4.95"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1042100","IMPORTED DRY GINS","370","Pernod Ricard USA/Austin Nichols",28086,"Beefeater Gin",12,750,"$10.99","$16.49",12,"197.88"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1042100","IMPORTED DRY GINS","35","Bacardi U.S.A. Inc.",28236,"Bombay Sapphire Gin",12,750,"$13.64","$20.46",12,"245.52"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1042100","IMPORTED DRY GINS","35","Bacardi U.S.A. Inc.",28238,"Bombay Sapphire Gin",6,1750,"$26.22","$39.33",2,"78.66"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1042100","IMPORTED DRY GINS","260","Diageo Americas",28867,"Tanqueray Gin",12,1000,"$15.25","$22.88",3,"68.64"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1041100","AMERICAN DRY GINS","55","Sazerac North America",29288,"Barton Gin",6,1750,"$6.92","$10.38",1,"10.38"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1041100","AMERICAN DRY GINS","55","Sazerac North America",30056,"Fleischmann's Gin",12,750,"$2.82","$4.48",12,"53.76"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1041100","AMERICAN DRY GINS","370","Pernod Ricard USA/Austin Nichols",32231,"Seagrams Extra Dry Gin Mini",12,500,"$3.30","$4.95",1,"4.95"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1041100","AMERICAN DRY GINS","370","Pernod Ricard USA/Austin Nichols",32233,"Seagrams Extra Dry Gin",48,200,"$1.99","$2.99",10,"29.90"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","115","Constellation Wine Company Inc.",33658,"Svedka Mango Pineapple",12,750,"$8.25","$12.38",3,"37.14"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","115","Constellation Wine Company Inc.",33822,"Svedka Orange Cream Pop",12,750,"$8.25","$12.38",3,"37.14"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032080","IMPORTED VODKA","370","Pernod Ricard USA/Austin Nichols",34001,"Absolut Swedish Vodka 80 Prf Mini",10,600,"$7.92","$11.88",1,"11.88"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032080","IMPORTED VODKA","370","Pernod Ricard USA/Austin Nichols",34003,"Absolut Swedish Vodka 80 Prf",24,200,"$3.99","$5.99",4,"23.96"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032080","IMPORTED VODKA","370","Pernod Ricard USA/Austin Nichols",34004,"Absolut Swedish Vodka 80 Prf",24,375,"$6.49","$9.74",4,"38.96"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032080","IMPORTED VODKA","370","Pernod Ricard USA/Austin Nichols",34008,"Absolut Swedish Vodka 80 Prf",6,1750,"$19.99","$29.99",6,"179.94"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","370","Pernod Ricard USA/Austin Nichols",34014,"Absolut Apeach",12,750,"$11.49","$17.24",2,"34.48"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","370","Pernod Ricard USA/Austin Nichols",34026,"Absolut Peppar",12,750,"$11.49","$17.24",2,"34.48"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","370","Pernod Ricard USA/Austin Nichols",34032,"Absolut Citron (lemon Vodka)",6,1750,"$19.99","$29.99",2,"59.98"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","370","Pernod Ricard USA/Austin Nichols",34052,"Absolut Raspberri",12,750,"$11.49","$17.24",2,"34.48"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032080","IMPORTED VODKA","65","Jim Beam Brands",34188,"Effen Vodka",6,750,"$13.12","$19.68",1,"19.68"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032080","IMPORTED VODKA","305","MHW Ltd",34244,"Chopin Vodka",6,750,"$15.83","$23.75",6,"142.50"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032080","IMPORTED VODKA","35","Bacardi U.S.A. Inc.",34359,"Grey Goose Vodka",12,200,"$5.00","$7.50",12,"90.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032080","IMPORTED VODKA","35","Bacardi U.S.A. Inc.",34423,"Grey Goose Vodka",12,375,"$9.00","$13.50",12,"162.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032080","IMPORTED VODKA","35","Bacardi U.S.A. Inc.",34433,"Grey Goose Vodka",12,750,"$18.49","$27.74",36,"998.64"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032080","IMPORTED VODKA","65","Jim Beam Brands",34578,"Pinnacle Vodka",6,1750,"$11.08","$17.12",288,"4930.56"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032080","IMPORTED VODKA","65","Jim Beam Brands",34579,"Pinnacle Vodka",12,750,"$7.35","$11.03",2,"22.06"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","395","Proximo",34972,"Three Olives Cherry Vodka",12,750,"$9.96","$14.94",2,"29.88"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","395","Proximo",34995,"Three Olives Grape Vodka",12,750,"$9.96","$14.94",2,"29.88"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032080","IMPORTED VODKA","312","Klin Spirits LLC",35279,"Hammer Sickle",6,750,"$13.34","$20.01",1,"20.01"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","370","Pernod Ricard USA/Austin Nichols",35354,"Absolut Mango Vodka",12,750,"$11.49","$17.24",2,"34.48"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","259","Heaven Hill Distilleries Inc.",35416,"Burnett's Vodka 80 Prf",12,750,"$4.18","$6.60",24,"158.40"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","259","Heaven Hill Distilleries Inc.",35418,"Burnett's Vodka 80 Prf",6,1750,"$8.79","$13.69",12,"164.28"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","65","Jim Beam Brands",35628,"Pinnacle Whipped",6,1750,"$11.08","$17.12",12,"205.44"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","55","Sazerac North America",35776,"Barton Vodka Mini",10,600,"$3.92","$5.88",1,"5.88"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","395","Proximo",35964,"Three Olives Loopy Flavored Vodka",12,750,"$9.96","$14.94",2,"29.88"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","65","Jim Beam Brands",36015,"Pinnacle Peach",12,750,"$7.88","$11.82",2,"23.64"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","395","Proximo",36238,"Three Olives Jacked Apple",12,750,"$9.96","$14.94",2,"29.88"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","434","Luxco-St Louis",36301,"Hawkeye Vodka 80 Prf Mini",12,500,"$3.73","$5.60",12,"67.20"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","434","Luxco-St Louis",36304,"Hawkeye Vodka",24,375,"$2.07","$3.11",24,"74.64"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","434","Luxco-St Louis",36305,"Hawkeye Vodka",12,750,"$3.34","$5.01",12,"60.12"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","300","Mccormick Distilling Company",36886,"Mccormick Vodka",12,750,"$3.31","$4.97",12,"59.64"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","300","Mccormick Distilling Company",36903,"Mccormick Vodka",48,200,"$1.13","$1.70",48,"81.60"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","300","Mccormick Distilling Company",36904,"Mccormick Vodka Pet",24,375,"$1.80","$2.70",24,"64.80"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","205","E AND J GALLO WINERY",36965,"New Amsterdam Vodka Mini",10,600,"$5.54","$8.31",1,"8.31"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","255","Wilson Daniels Ltd.",37886,"Seagrams Vodka",12,750,"$5.38","$8.07",4,"32.28"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","461","Campari(skyy)",37986,"Skyy Vodka",12,750,"$10.01","$15.02",3,"45.06"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","260","Diageo Americas",37991,"Smirnoff Vodka 80 Prf Mini",12,500,"$7.47","$11.21",1,"11.21"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","260","Diageo Americas",37993,"Smirnoff Vodka 80 Prf",48,200,"$2.75","$4.13",48,"198.24"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031080","80 PROOF VODKA","260","Diageo Americas",37994,"Smirnoff Vodka 80 Prf",24,375,"$4.75","$7.13",24,"171.12"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","259","Heaven Hill Distilleries Inc.",40126,"Burnett's Mango Pineapple",12,750,"$4.18","$6.60",12,"79.20"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","259","Heaven Hill Distilleries Inc.",40146,"Burnett's Ruby Red Grapefruit",12,750,"$4.18","$6.60",12,"79.20"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","417","Savvy Distillers LP",40151,"Deep Eddy Cranberry Mini",6,600,"$4.84","$7.26",1,"7.26"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","259","Heaven Hill Distilleries Inc.",40359,"Burnett's Strawberry Banana",12,750,"$4.18","$6.60",12,"79.20"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","259","Heaven Hill Distilleries Inc.",40363,"Burnett's Tropical Punch",12,750,"$4.18","$6.60",4,"26.40"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","380","Phillips Beverage Company",40390,"UV Candy Bar Mini",6,500,"$4.89","$7.34",6,"44.04"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","260","Diageo Americas",40604,"Smirnoff Kissed Caramel",12,750,"$8.25","$12.38",4,"49.52"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","380","Phillips Beverage Company",40625,"UV Chocolate Cake",12,750,"$6.25","$9.50",4,"38.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","259","Heaven Hill Distilleries Inc.",40637,"Burnett's Sugar Cookie",12,750,"$4.18","$6.60",6,"39.60"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1012210","SINGLE MALT SCOTCH","420","Moet Hennessy USA Inc.",4096,"Ardbeg 10 Yr Islay Single Malt Scotch",6,750,"$25.98","$38.97",2,"77.94"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","259","Heaven Hill Distilleries Inc.",41299,"Burnett's Cherry Vodka",12,750,"$4.18","$6.60",4,"26.40"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","259","Heaven Hill Distilleries Inc.",41316,"Burnetts Raspberry Vodka",12,750,"$4.18","$6.60",2,"13.20"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","259","Heaven Hill Distilleries Inc.",41413,"Burnett's Pineapple",12,750,"$4.18","$6.60",4,"26.40"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","380","Phillips Beverage Company",41601,"Uv Blue (raspberry) Vodka",12,375,"$3.45","$5.18",3,"15.54"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","259","Heaven Hill Distilleries Inc.",41670,"Burnett's Blue Raspberry Vodka",12,750,"$4.18","$6.60",12,"79.20"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","380","Phillips Beverage Company",41692,"Uv Blue (raspberry) Vodka",6,1750,"$10.99","$16.49",6,"98.94"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","380","Phillips Beverage Company",41693,"Uv Blue (raspberry) Vodka",12,750,"$6.25","$9.50",12,"114.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","380","Phillips Beverage Company",41696,"Uv Green (apple) Vodka",12,750,"$6.25","$9.50",3,"28.50"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","380","Phillips Beverage Company",41698,"Uv Ivory (vanilla) Vodka",12,750,"$6.25","$9.50",4,"38.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","380","Phillips Beverage Company",41701,"Uv Orange Vodka",12,750,"$6.25","$9.50",2,"19.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","260","Diageo Americas",41715,"Smirnoff Cranberry Vodka",12,750,"$8.25","$12.38",3,"37.14"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","380","Phillips Beverage Company",41783,"Uv Blue Raspberry Vodka Mini",6,500,"$4.89","$7.34",6,"44.04"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","259","Heaven Hill Distilleries Inc.",41840,"Burnett's Limeade Vodka",12,750,"$4.18","$6.60",4,"26.40"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1031200","FLAVORED VODKA","380","Phillips Beverage Company",42009,"UV Cake Vodka",6,1750,"$10.99","$16.49",6,"98.94"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1701100","DECANTERS & SPECIALTY PACKAGES","380","Phillips Beverage Company",42146,"UV Salty Caramel Apple",12,750,"$6.25","$9.50",4,"38.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062300","FLAVORED RUM","370","Pernod Ricard USA/Austin Nichols",42687,"Malibu Black",12,750,"$7.99","$11.99",3,"35.97"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062310","SPICED RUM","259","Heaven Hill Distilleries Inc.",43024,"Admiral Nelson Spiced Rum",24,375,"$2.74","$4.11",24,"98.64"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062310","SPICED RUM","259","Heaven Hill Distilleries Inc.",43026,"Admiral Nelson Spiced Rum",12,750,"$5.78","$8.67",12,"104.04"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062310","SPICED RUM","259","Heaven Hill Distilleries Inc.",43028,"Admiral Nelson Spiced Rum",6,1750,"$11.55","$17.33",48,"831.84"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062300","FLAVORED RUM","35","Bacardi U.S.A. Inc.",43138,"Bacardi Limon",6,1750,"$16.00","$24.00",3,"72.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062310","SPICED RUM","260","Diageo Americas",43285,"Captain Morgan Original Spiced Rum Pet",12,750,"$9.00","$13.50",36,"486.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062300","FLAVORED RUM","260","Diageo Americas",43287,"Captain Morgan Parrot Bay Mango",12,750,"$7.49","$11.24",1,"11.24"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062310","SPICED RUM","260","Diageo Americas",43333,"Captain Morgan Spiced Rum Pet",48,200,"$2.13","$3.20",10,"32.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062310","SPICED RUM","260","Diageo Americas",43334,"Captain Morgan Spiced Rum",24,375,"$5.00","$7.50",24,"180.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062310","SPICED RUM","260","Diageo Americas",43336,"Captain Morgan Original Spiced",12,750,"$9.00","$13.50",60,"810.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062300","FLAVORED RUM","260","Diageo Americas",43415,"Captain Morgan Lime Bite",12,750,"$9.00","$13.50",2,"27.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062300","FLAVORED RUM","65","Jim Beam Brands",44350,"Calico Jack Cherry",12,750,"$6.30","$9.45",2,"18.90"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062300","FLAVORED RUM","65","Jim Beam Brands",44419,"Cruzan Black Cherry Rum",12,750,"$6.83","$10.25",3,"30.75"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062300","FLAVORED RUM","65","Jim Beam Brands",44568,"Cruzan Peach",12,750,"$6.83","$10.25",2,"20.50"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062310","SPICED RUM","434","Luxco-St Louis",44657,"Lady Bligh Spiced Rum",12,1000,"$7.25","$10.88",12,"130.56"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","434","Luxco-St Louis",45245,"Paramount Gold Rum Traveler",12,750,"$4.00","$6.00",12,"72.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062300","FLAVORED RUM","65","Jim Beam Brands",45950,"Calico Jack Tropical Punch",12,750,"$6.30","$9.45",2,"18.90"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","125","Cedar Ridge VineyardsLLC",46112,"Cedar Ridge Dark Rum",6,750,"$17.50","$26.25",2,"52.50"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1052010","IMPORTED GRAPE BRANDIES","420","Moet Hennessy USA Inc.",48105,"Hennessy VS",12,375,"$9.75","$14.63",12,"175.56"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1012200","SCOTCH WHISKIES","35","Bacardi U.S.A. Inc.",4866,"Dewars White Label Scotch",12,750,"$12.73","$19.60",12,"235.20"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1012200","SCOTCH WHISKIES","35","Bacardi U.S.A. Inc.",4876,"Dewars 12yr",12,750,"$17.00","$27.00",1,"27.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1052010","IMPORTED GRAPE BRANDIES","389","REMY COINTREAU USA         .",49185,"Remy Martin Vsop (flask)",12,375,"$10.44","$15.66",6,"93.96"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1012210","SINGLE MALT SCOTCH","370","Pernod Ricard USA/Austin Nichols",5061,"Glenlivet 15 Year French Oak",6,750,"$28.99","$43.49",2,"86.98"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1052010","IMPORTED GRAPE BRANDIES","389","REMY COINTREAU USA         .",50686,"St. Remy Vsop Napoleon Brandy",12,750,"$7.00","$10.50",4,"42.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1051010","AMERICAN GRAPE BRANDIES","259","Heaven Hill Distilleries Inc.",52186,"Christian Bros Grand Reserve Vsop",12,750,"$6.92","$10.38",2,"20.76"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1051010","AMERICAN GRAPE BRANDIES","259","Heaven Hill Distilleries Inc.",52318,"Christian Bros Brandy",6,1750,"$11.83","$17.75",6,"106.50"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1051010","AMERICAN GRAPE BRANDIES","205","E AND J GALLO WINERY",52563,"E & J Xo Brandy",12,750,"$8.00","$12.00",4,"48.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1051010","AMERICAN GRAPE BRANDIES","205","E AND J GALLO WINERY",52595,"E & J Vs Brandy Travelers",12,750,"$5.92","$8.88",12,"106.56"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1051010","AMERICAN GRAPE BRANDIES","205","E AND J GALLO WINERY",52597,"E & J Vs Brandy Square",12,1000,"$6.94","$10.41",12,"124.92"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1051010","AMERICAN GRAPE BRANDIES","205","E AND J GALLO WINERY",52598,"E & J Vs",6,1750,"$11.83","$17.75",6,"106.50"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1051010","AMERICAN GRAPE BRANDIES","85","Brown-Forman Corporation",52806,"Korbel Brandy",12,750,"$5.70","$8.55",4,"34.20"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1051010","AMERICAN GRAPE BRANDIES","85","Brown-Forman Corporation",52835,"Korbel Brandy Pet",6,1750,"$11.33","$17.00",6,"102.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1051010","AMERICAN GRAPE BRANDIES","115","Constellation Wine Company Inc.",53206,"Paul Masson Vsop Grande Amber Brandy",12,750,"$6.60","$9.90",2,"19.80"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1012210","SINGLE MALT SCOTCH","305","MHW Ltd",5486,"Macallan 12 Yr Single Malt Scotch",12,750,"$30.07","$45.11",2,"90.22"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1051140","PEACH BRANDIES","259","Heaven Hill Distilleries Inc.",56006,"Christian Bros Peach",12,750,"$5.43","$8.15",6,"48.90"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1051140","PEACH BRANDIES","115","Constellation Wine Company Inc.",56194,"Paul Masson Peach Grande Amber Brandy Mini",10,600,"$5.28","$7.92",1,"7.92"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1051140","PEACH BRANDIES","115","Constellation Wine Company Inc.",56195,"Paul Masson Peach Grande Amber Brandy",24,375,"$3.05","$4.58",6,"27.48"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1071100","AMERICAN COCKTAILS","55","Sazerac North America",57148,"Chi-Chi's Margarita W/tequila",6,1750,"$6.00","$9.25",3,"27.75"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1071100","AMERICAN COCKTAILS","395","Proximo",58838,"Jose Cuervo Authentic Lime Margarita",6,1750,"$8.20","$12.30",6,"73.80"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1071100","AMERICAN COCKTAILS","395","Proximo",58840,"Jose Cuervo Authentic Grapefruit Tangerine Margarita",6,1750,"$8.20","$12.30",2,"24.60"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1071100","AMERICAN COCKTAILS","395","Proximo",58866,"Jose Cuervo Authentic Strawberry Margarita",12,750,"$4.62","$6.93",2,"13.86"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1071100","AMERICAN COCKTAILS","395","Proximo",58872,"Jose Cuervo Authentic Light Margarita Lime",6,1750,"$8.20","$12.30",6,"73.80"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1071100","AMERICAN COCKTAILS","395","Proximo",58885,"Jose Cuervo Light Wild Berry Margarita",6,1750,"$8.20","$12.30",2,"24.60"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1071100","AMERICAN COCKTAILS","395","Proximo",59154,"1800 Ultimate Margarita",6,1750,"$9.50","$14.25",2,"28.50"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1071100","AMERICAN COCKTAILS","421","Sazerac Co. Inc.",59231,"Ice Box Mudslide",6,1750,"$6.76","$10.14",6,"60.84"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1071100","AMERICAN COCKTAILS","330","Monsieur Henri Wines Ltd.",62400,"Margaritaville Classic Lime Margarita",6,1750,"$6.02","$9.53",3,"28.59"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1071100","AMERICAN COCKTAILS","65","Jim Beam Brands",63355,"Skinnygirl Margarita",12,750,"$6.29","$9.44",3,"28.32"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1071100","AMERICAN COCKTAILS","380","Phillips Beverage Company",63959,"Uv Blue Raspberry Lemonade Pet",6,1750,"$5.97","$8.96",3,"26.88"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","305","MHW Ltd",64000,"Absente",12,750,"$22.67","$34.01",1,"34.01"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1081015","IMPORTED AMARETTO","305","MHW Ltd",64136,"Disaronno Amaretto",12,750,"$13.86","$20.79",12,"249.48"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","35","Bacardi U.S.A. Inc.",64336,"B&b D.o.m.",12,750,"$18.00","$27.75",3,"83.25"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","260","Diageo Americas",64716,"Ciroc Peach",12,750,"$19.00","$28.50",2,"57.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1032200","IMPORTED VODKA - MISC","260","Diageo Americas",64746,"Ciroc Coconut",24,200,"$5.00","$7.50",4,"30.00"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1081600","WHISKEY LIQUEUR","421","Sazerac Co. Inc.",64865,"Fireball Cinnamon Whiskey PET",12,750,"$8.67","$13.01",48,"624.48"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1081600","WHISKEY LIQUEUR","421","Sazerac Co. Inc.",64866,"Fireball Cinnamon Whiskey",12,750,"$8.98","$13.47",48,"646.56"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1081600","WHISKEY LIQUEUR","421","Sazerac Co. Inc.",64867,"Fireball Cinnamon Whiskey",12,1000,"$11.34","$17.01",24,"408.24"
"2014-11-12 00:00:00",NULL,2614,"82","Scott","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","35","Bacardi U.S.A. Inc.",64876,"Drambuie Liqueur",12,750,"$19.50","$30.00",3,"90.00"
